acteurs,date,description,duree,genre,imdb_url,img_url,nb_episode,nb_saison,pays,public,score,title,title_original
"John Paul Tremblay,Robb Wells,Mike Smith,John Dunsworth,Patrick Roach,Sarah Dunsworth,Tyrone Parsons,Jeanna Harrison,Cory Bowles,Shelley Thompson,Lucy Decoutere,Jonathan Torrens,Jacob Rolfe,Barrie Dunn,Michael Jackson,George Green,Garry James,Marguerite McNeil",2001–2018,Three petty felons have a documentary made about their life in a trailer park.,30,"Comedy,Crime",https://www.imdb.com/title/tt0290988/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_215,"https://m.media-amazon.com/images/M/MV5BOTA0NTAwMTc1MF5BMl5BanBnXkFtZTgwODk2NjY0ODE@._V1_QL75_UY281_CR6,0,190,281_.jpg",106,,Canada,TV-MA,8.6,Trailer Park Boys,Trailer Park Boys
"John Hannah,Manu Bennett,Peter Mensah,Dustin Clare,Nick E. Tarabay,Lucy Lawless,Craig Walsh-Wrightson,Lesley-Ann Brandt,Antonio Te Maioha,Stephen Lovatt,Shane Rangi,Jessica Grace Smith,Raicho Vasilev,Ioane King,Marisa Ramirez,Gareth Williams,Jeffrey Thomas,Jaime Murray",2011,"In the time before the arrival of Spartacus, the House of Batiatus faces many challenges from competitors, and within its own household.",331,"Action,Adventure,Biography",https://www.imdb.com/title/tt1758429/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_220,"https://m.media-amazon.com/images/M/MV5BMTYyMjI4NzYxOF5BMl5BanBnXkFtZTcwNTUwMTc1NA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",6,,United States,TV-MA,8.5,Spartacus: Gods of the Arena,Spartacus: Gods of the Arena
"Kyle MacLachlan,Sheryl Lee,Michael Horse,Chrysta Bell,Miguel Ferrer,David Lynch,Robert Forster,Kimmy Robertson,Naomi Watts,Laura Dern,Pierce Gagnon,Harry Goaz,Al Strobel,John Pirruccello,Don Murray,Mädchen Amick,Dana Ashbrook,Brent Briscoe",2017,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,60,"Crime,Drama,Horror",https://www.imdb.com/title/tt4093826/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_216,"https://m.media-amazon.com/images/M/MV5BZWZiNWI0MzgtMDMyYS00NDY2LWI0Y2YtNTQ2ZWJhNzU2NTEyXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_QL75_UX190_CR0,2,190,281_.jpg",18,,United States,TV-MA,8.5,Twin Peaks,Twin Peaks
"Vic Mignogna,Aaron Dismuke,Romi Park,Rie Kugimiya,Maria Tamar,Travis Willingham,Tôru Ohkawa,Colleen Clinkenbeard,Caitlin Glass,Christopher Sabat,Kenji Utsumi,Megumi Toyoguchi,Michiko Neya,Laura Bailey,Yûko Satô,Mike McFarland,Ed Blaylock,Yasunori Matsumoto",2003–2004,"When a failed alchemical ritual leaves brothers Edward and Alphonse Elric with severely damaged bodies, they begin searching for the one thing that can save them: the fabled philosopher's st...",24,"Animation,Action,Adventure",https://www.imdb.com/title/tt0421357/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_214,"https://m.media-amazon.com/images/M/MV5BMmI5NmFlZjItOTBhOC00NGI0LWIyNDAtODJhOTJjZDEyMTYyXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_QL75_UX190_CR0,2,190,281_.jpg",51,,Japan,TV-PG,8.5,Fullmetal Alchemist,Hagane no renkinjutsushi
"Mackenzie Crook,Toby Jones,Gerard Horan,Pearce Quigley,Divian Ladwa,Rachael Stirling,Laura Checkley,Sophie Thompson,Orion Ben,Aimee-Ffion Edwards,Simon Farnaby,Paul Casar,Alexa Davies,Lucy Benjamin,Rebecca Callard,Jacob Hill,Daniel Donskoy,Isabella Hill",2014–2022,"The lives of two eccentric metal detectorists, who spend their days plodding along ploughed tracks and open fields, hoping to disturb the tedium by unearthing the fortune of a lifetime.",30,Comedy,https://www.imdb.com/title/tt4082744/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_213,"https://m.media-amazon.com/images/M/MV5BZGUyOWJiYTUtN2E0Ni00MGUwLTk4ZjktYzc3ZmRkNzVlNTU0XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_QL75_UX190_CR0,2,190,281_.jpg",20,,United Kingdom,TV-14,8.6,Detectorists,Detectorists
"Tom Hanks,Nick Searcy,Lane Smith,David Andrews,Daniel Hugh Kelly,Stephen Root,David Clyde Carr,Tim Daly,Steve Hofvendahl,Conor O'Farrell,Brett Cullen,Cary Elwes,Ben Marley,Mike Pniewski,Holmes Osborne,Tom Verica,John Posey,Rita Wilson",1998,Dramatized portrayal of the Apollo manned space program.,60,"Action,Drama,History",https://www.imdb.com/title/tt0120570/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_217,"https://m.media-amazon.com/images/M/MV5BOWIzMjU1OTQtY2QwNC00YTUwLTg2NmUtYzg2ZDQ3YTkzNzA4XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX190_CR0,7,190,281_.jpg",12,,United States,TV-14,8.6,From the Earth to the Moon,From the Earth to the Moon
"Shaun Evans,Roger Allam,James Bradshaw,Sean Rigby,Anton Lesser,Caroline O'Neill,Abigail Thaw,Sara Vickers,Dakota Blue Richards,Jack Laskey,Jack Bannon,Shvorne Marks,Lewis Peek,Simon Harrison,Carol Royle,Richard Riddell,Mark Arden,Flora London",2012–2022,"Set from 1965 to 1971, the show follows Endeavour Morse in his early years as a police constable. Working alongside his senior partner DI Fred Thursday, Morse engages in a number of investig...",89,"Crime,Drama,Mystery",https://www.imdb.com/title/tt2701582/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_212,"https://m.media-amazon.com/images/M/MV5BYjRkZTRkNDUtMTliMC00MjAzLTg4MDUtNjBmODYxMmFkZGU3XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_QL75_UY281_CR5,0,190,281_.jpg",36,,United Kingdom,TV-14,8.6,Endeavour,Endeavour
"Megumi Ogata,Megumi Hayashibara,Kotono Mitsuishi,Spike Spencer,Allison Keith-Shipp,Sue Ulu,Amanda Winn Lee,Tristan MacAvery,Tiffany Grant,Guil Lunde,Matt Greenfield,Kendra Benham,Jason Lee,Carrie Keranen,Casey Mongillo,Erica Lindbeck,Ryan Bartley,Pedro de Aguillón",1995–1996,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,24,"Animation,Action,Drama",https://www.imdb.com/title/tt0112159/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_211,"https://m.media-amazon.com/images/M/MV5BODZkZjUxNmEtMGEyOS00ZDY5LTkxZDMtZTJkZDBiZTkyOWRkXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_QL75_UY281_CR5,0,190,281_.jpg",26,,Japan,TV-MA,8.5,Neon Genesis Evangelion,Shin seiki evangerion
"Daniela Denby-Ashe,Richard Armitage,Tim Pigott-Smith,Sinéad Cusack,Brendan Coyle,Pauline Quirke,Jo Joyner,Kay Lyon,Lesley Manville,Anna Maxwell Martin,Emma Owen,Jane Booker,Tom Charnock,William Houston,John Light,Brian Protheroe,Will Tacey,Lucy Brown",2004,"North and South is a four part adaptation of Elizabeth Gaskell's love story of Margaret Hale, a middle class southerner who is forced to move to the northern town of Milton.",235,"Drama,Romance",https://www.imdb.com/title/tt0417349/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_209,"https://m.media-amazon.com/images/M/MV5BYjU4NGI4MjQtOTJlZC00Y2UxLWFiMDAtODJhZDFmYmVjMTY3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY281_CR4,0,190,281_.jpg",4,,United Kingdom,TV-PG,8.6,North & South,North & South
"Jodie Whittaker,Peter Capaldi,Pearl Mackie,Matt Smith,David Tennant,Nicholas Briggs,Jon Davey,Jenna Coleman,Paul Kasey,Karen Gillan,Billie Piper,Mandip Gill,Simon Carew,Arthur Darvill,Bradley Walsh,Barnaby Edwards,Tosin Cole,Ruari Mears",2005– ,The further adventures in time and space of the alien adventurer known as the Doctor and their companions from planet Earth.,45,"Adventure,Drama,Sci-Fi",https://www.imdb.com/title/tt0436992/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_210,"https://m.media-amazon.com/images/M/MV5BZWJhYjFmZDEtNTVlYy00NGExLWJhZWItNTAxODY5YTc3MDFmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",201,,United Kingdom,TV-PG,8.6,Doctor Who,Doctor Who
"Josefine Frida Pettersen,Iman Meskini,Ulrikke Falch,Lisa Teige,Tarjei Sandvik Moe,Ina Svenningdal,Marlon Valdés Langeland,Herman Tømmeraas,Thomas Hayes,Carl Martin Eggesbø,Kristina Ødegaard,Cecilie Martinsen,David Stakston,Henrik Holm,Rakel Øfsti Nesje,Sacha Kleber Nyiligira,Cengiz Al,Simo Mohamed Elhbabi",2015–2017,"The story of young teenagers and pupils on Hartvig Nissens upper secondary school in Oslo, and their troubles, scandals and everyday life. Each season is told from a different person's point...",30,"Drama,Romance",https://www.imdb.com/title/tt5288312/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_205,"https://m.media-amazon.com/images/M/MV5BMzc5NmE5ZDItZGQxZC00ZTdhLThlYzktYjE0NWIyZDM3OGRlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UY281_CR1,0,190,281_.jpg",43,,Norway,Not Rated,8.6,Skam,Skam
"Park Eun-bin,Kang Tae-oh,Kang Ki-young,Jeon Bae-soo,Halley Kim,Ha Yoon-kyung,Ren Hanami,Eugene Young,Nick Martineau,Joo Jong-hyuk,Jin Kyung,Joo Hyun-young,Baek Ji-won,Edward Hong,Im Sung-jae,Anzu Lawson,Darren Keilan,Lee Doo-seok",2022,"About an autistic 27-year-old lawyer. Due to her high IQ of 164, impressive memory, and creative thought process, the brilliant Woo Young Woo graduated at the top of her class from a prestig...",75,Drama,https://www.imdb.com/title/tt20869502/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_207,"https://m.media-amazon.com/images/M/MV5BMTAzNzlhYjItN2MxZS00ZTg4LWFmZGQtN2I1ZWE5YjgzODY3XkEyXkFqcGdeQXVyNjk1NzU1Mjk@._V1_QL75_UY281_CR4,0,190,281_.jpg",16,,South Korea,TV-14,8.7,Extraordinary Attorney Woo,I-sang-han byeon-ho-sa U-yeong-u
"Setsuo Ito,Takahiro Sakurai,Akio Ôtsuka,Kyle McCarley,Chris Niosi,Michael Sorich,Miyu Irino,Max Mittelman,Yoshitsugu Matsuoka,Ryunosuke Watanuki,Patrick Seitz,Yoshimasa Hosoya,Erik Scott Kimerer,Daiki Hamano,Seiichiro Yamashita,Cherami Leigh,Toshihiko Seki,Kôhei Amasaki",2016– ,"A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble.",24,"Animation,Action,Comedy",https://www.imdb.com/title/tt5897304/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_206,"https://m.media-amazon.com/images/M/MV5BYWIwZjhkMzgtOWExYi00ZGIwLTg1ZTktNjQyZWIxYWFmZTc0XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_QL75_UX190_CR0,2,190,281_.jpg",37,,Japan,TV-14,8.6,Mob Psycho 100,Mob Psycho 100
"Charlie Hunnam,Katey Sagal,Mark Boone Junior,Kim Coates,Tommy Flanagan,Theo Rossi,Dayton Callie,Maggie Siff,Ron Perlman,David Labrava,Ryan Hurst,William Lucking,Michael Ornstein,Winter Ave Zoli,Jimmy Smits,Niko Nicotera,Chris Reed,Drea de Matteo",2008–2014,A biker struggles to balance being a father and being involved in an outlaw motorcycle club.,45,"Crime,Drama,Thriller",https://www.imdb.com/title/tt1124373/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_208,"https://m.media-amazon.com/images/M/MV5BYTMxMGY1OGQtZmUzNy00NjhmLTlhNzItZDBiNzhlMTgwZjZlXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_QL75_UX190_CR0,0,190,281_.jpg",92,,United States,TV-MA,8.6,Sons of Anarchy,Sons of Anarchy
"Kenan Imirzalioglu,Cansu Dere,Yigit Özsener,Baris Falay,Tuncel Kurtiz,Bade Iscil,Sarp Akkaya,Bayazit Gülercan,Ipek Bilgin,Nurhan Özenen,Baris Serma,Ataberk Ural,Burçin Terzioglu,Riza Kocaoglu,Salih Kalyon,Kemal Uçar,Levent Can,Mert Akbas",2009–2011,"Betrayed by his trusted friends and the woman he loved, Ömer Uçar returns as Ezel to exact his vengeance.",90,"Crime,Drama,Thriller",https://www.imdb.com/title/tt1534360/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_204,"https://m.media-amazon.com/images/M/MV5BMjIzOTY1YTYtNmRhMC00MzAxLWEzMzUtM2ZiMmYwNTY0MjMyXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR6,0,190,281_.jpg",72,,Turkey,TV-14,8.7,Ezel,Ezel
,1997–2001,,25,Comedy,https://www.imdb.com/title/tt0118273/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=12230b0e-0e00-43ed-9e59-8d5353703cce&pf_rd_r=W34Z9V8GZV9X2HPMF6GD&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_203,,7,,United Kingdom,TV-MA,8.6,Brass Eye,Brass Eye
